HeavyAtomMolWt,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,Chi0,Chi1,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,TPSA,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FractionCSP3,refractive_index,state,E_T(30),E_T^N,coor_0_atomic_No.,coor_1_atomic_No.,coor_2_atomic_No.,coor_3_atomic_No.,max_delta_X_coor_0,max_delta_X_coor_1,max_delta_X_coor_2,max_delta_X_coor_3,min_delta_X_coor_0,min_delta_X_coor_1,min_delta_X_coor_2,min_delta_X_coor_3,sum_delta_X_coor_0,sum_delta_X_coor_1,sum_delta_X_coor_2,sum_delta_X_coor_3,max_bond_order_coor_0,max_bond_order_coor_1,max_bond_order_coor_2,max_bond_order_coor_3,min_bond_order_coor_0,min_bond_order_coor_1,min_bond_order_coor_2,min_bond_order_coor_3,sum_bond_order_coor_0,sum_bond_order_coor_1,sum_bond_order_coor_2,sum_bond_order_coor_3,kappa1,kappa2,kappa3,phi,Exp. emission energy
745.553,0,0.369565217,0.891304348,1.608695652,1.439669071,29.46516189,22.8701766,-5.511688312,22.91614662,7.304553236,2.153407132,265.3300228,26.59,46,0,5,0,3,3,5,5,10,5,0,6,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,27.69,9.653,3.095,3.639,2.330827068
589.406,0,0.606060606,1.424242424,2.393939394,1.651988328,21.31082583,16.38701336,-3.751688312,16.8218056,5.412732189,1.660936322,192.8786461,25.96,33,0,4,0,3,3,3,3,6,4,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.102,7.06,2.296,2.759,2.384615385
618.39,0,0.794117647,1.352941176,1.852941176,1.660410745,23.66456146,16.30351558,-3.421688312,21.13438402,7.286662684,2.89970418,199.0688469,15.04,34,0,3,0,2,2,2,2,4,3,0,7,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,3.0,1.5,1.5,1.5,3.0,1.5,1.5,3,3,3,3,24.343,9.081,3.919,4.53,2.583333333
544.737,0,0.846153846,1.307692308,1.730769231,1.955217634,18.21481399,12.50058566,-2.041688312,16.15527003,5.240946255,1.763346085,155.4504018,30.26,26,0,4,0,2,2,1,2,3,4,0,8,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,18.056,6.25,2.294,3.256,2.666666667
507.325,0,0.730769231,1.230769231,1.730769231,1.679415952,17.20637782,12.72521731,-2.391688312,13.7649268,4.121602499,1.195680212,155.0986713,22.19,26,0,5,0,5,5,2,0,2,5,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.4448,1.0,40.7,0.309,6,6,6,6,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,3,3,2,2,15.869,5.126,1.636,2.182,2.632696391
765.449,0,0.522727273,0.954545455,1.386363636,1.455948549,29.96552637,21.08539066,-4.571688312,24.82630762,7.37646239,2.483165188,247.9855925,47.44,44,0,6,1,3,4,2,4,6,6,0,13,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.096774194,1.4448,1.0,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0.0,0.0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,28.963,9.364,3.393,4.162,2.695652174
767.575,0,0.479166667,0.979166667,1.5625,1.501975318,34.34420602,22.28082677,-3.551688312,31.69996807,9.784743668,4.489582313,291.4502403,21.03,48,0,3,0,3,3,3,2,5,3,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.363636364,1.4448,1.0,40.7,0.309,6,8,7,7,0.0,0.89,0.49,0.49,0.0,0.89,0.49,0.49,0.0,0.89,0.98,0.98,1.5,1.0,1.5,1.5,1.5,1.0,1.5,1.5,3,1,3,3,35.052,11.499,5.549,6.462,2.375478927
779.59,0,0.408163265,1.0,1.673469388,1.28682033,32.10550828,24.3028296,-5.831688312,27.15387101,10.0882328,3.616144559,288.3584358,19.97,49,0,4,0,3,3,6,2,8,4,0,5,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.0,0.0,0.0,0.98,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,32.432,13.09,4.967,5.59,2.254545455
694.929,0,0.675,1.3,1.95,1.573489762,28.18950549,18.89036322,-3.001688312,25.93243904,8.506123752,3.669417813,244.2991393,21.03,40,0,3,0,2,2,3,2,5,3,0,5,2,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.257142857,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,28.752,10.012,4.581,5.514,2.11965812
490.742,0,0.956521739,1.47826087,1.956521739,2.010752823,15.76722023,11.1200456,-1.831688312,13.59305716,4.372312111,1.520542562,141.0537626,28.87,23,0,3,0,2,2,1,2,3,3,0,5,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.055555556,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,15.27,5.247,1.903,2.584,2.556701031
549.309,0,0.75,1.25,1.75,1.477962949,18.62059139,13.6377969,-2.731688312,15.22111576,4.809416235,1.66410198,163.0941195,31.42,28,0,6,0,5,5,2,0,2,6,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,1.4072,1.0,37.4,0.207,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,17.657,6.034,2.285,2.614,2.799097065
531.343,0,0.857142857,1.535714286,2.285714286,1.709393412,19.04324112,13.58215401,-2.581688312,16.37976835,5.483413394,1.963694825,167.9935995,27.01,28,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783,1.4906,2.0,37.9,0.222,6,8,6,8,0.0,0.89,0.49,0.89,0.0,0.89,0.49,0.89,0.0,0.89,0.98,0.89,1.5,1.0,1.0,2.0,1.5,1.0,1.0,2.0,3,1,2,2,18.744,6.75,2.641,3.208,2.605042017
593.398,0,0.848484848,1.757575758,2.727272727,1.651682838,21.47396254,16.28086021,-3.761688312,16.81317685,5.238881371,1.629148011,191.8192752,43.78,33,0,6,0,3,3,3,3,6,6,0,7,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.038461538,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.102,6.851,2.255,2.669,2.605042017
611.432,0,0.685714286,1.428571429,2.257142857,1.549787434,23.40720215,17.29199156,-3.991688312,20.38744013,7.769804823,2.905696113,208.2531622,21.03,35,0,3,0,2,2,3,2,5,3,0,4,2,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.032258065,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,3.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,3,3,3,3,24.069,9.951,3.94,4.526,2.087542088
750.996,0,0.577777778,1.244444444,2.022222222,1.295662535,30.59743659,22.11350542,-3.061688312,29.34761643,11.62790629,4.387737359,276.0149611,11.8,45,0,2,1,2,3,3,2,5,2,0,4,11,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0.317073171,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,32.219,13.372,5.215,7.584,2.183098592
495.31,0,0.68,1.08,1.52,1.837622607,17.44938299,11.86095689,-1.931688312,15.33316086,4.615555587,1.759700622,152.2822021,30.26,25,0,4,0,3,3,2,0,2,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.5011,1.0,34.3,0.111,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,3,3,17.122,5.51,2.18,2.831,2.271062271
649.428,0,0.810810811,1.567567568,2.324324324,1.544485834,25.10371905,18.08051789,-2.911688312,22.10640465,7.348914792,2.37296806,219.1637909,21.03,37,0,3,1,3,4,2,2,4,3,0,6,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.290322581,1.4448,1.0,40.7,0.309,6,8,7,7,0.0,0.89,0.49,0.49,0.0,0.89,0.49,0.49,0.0,0.89,0.98,0.98,1.5,1.0,1.5,1.5,1.5,1.0,1.5,1.5,3,1,3,3,24.769,8.748,2.939,4.391,2.572614108
615.42,0,0.6,1.028571429,1.485714286,1.205293824,22.46552637,17.24908269,-2.711688312,18.54194747,5.978776276,2.12863746,208.7757402,30.26,35,0,4,4,3,7,3,0,3,4,0,5,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1.4448,1.0,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,3,3,20.899,7.142,2.633,3.168,1.987179487
591.398,0,0.606060606,1.090909091,1.606060606,1.50962738,21.31082583,16.33326645,-2.971688312,17.49687063,5.740428427,1.92241367,196.303495,30.26,33,0,4,2,3,5,2,2,4,4,0,5,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.214285714,1.4969,1.0,33.9,0.099,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,1.5,1.5,1.0,1.0,1.5,1.5,1,1,3,3,20.102,7.06,2.469,3.043,2.091062395
584.805,0,0.666666667,1.133333333,1.633333333,1.753257934,20.19794165,14.60320885,-2.681688312,17.04527194,5.513021372,1.795501763,177.8567562,11.8,30,0,2,0,2,2,3,2,5,2,0,6,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,19.468,6.759,2.396,3.132,2.087542088
630.43,0,0.833333333,1.666666667,2.472222222,1.536270735,24.23347556,17.66983429,-2.841688312,21.26316933,7.133000384,2.213171402,214.9982555,21.03,36,0,3,1,3,4,2,2,4,3,0,5,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.290322581,1.4448,1.0,40.7,0.309,6,8,7,7,0.0,0.89,0.49,0.49,0.0,0.89,0.49,0.49,0.0,0.89,0.98,0.98,1.5,1.0,1.5,1.5,1.5,1.0,1.5,1.5,3,1,3,3,23.851,8.498,2.835,4.213,2.540983607
535.335,0,0.75,1.25,1.75,1.477962949,18.62059139,13.6377969,-2.591688312,15.34483084,4.869423923,1.689544768,167.4929329,31.42,28,0,6,0,5,5,2,0,2,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4084,1.0,37.69,0.21595,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,17.657,6.034,2.285,2.668,2.695652174
521.328,0,0.703703704,1.481481481,2.37037037,1.788706716,17.7503479,13.29769696,-2.911688312,14.18388093,4.489980285,1.418195123,158.9938044,35.19,27,0,5,0,3,3,2,2,4,5,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619048,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,16.76,5.785,1.934,2.359,2.64957265
731.542,0,0.622222222,1.244444444,1.977777778,1.314263155,30.62022691,21.53680983,-3.551688312,26.64491687,8.422561848,3.30783807,270.3437516,21.03,45,0,3,2,3,5,3,2,5,3,0,4,1,1,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.317073171,1.4448,1.0,40.7,0.309,8,6,7,7,0.89,0.0,0.49,0.49,0.89,0.0,0.49,0.49,0.89,0.0,0.98,0.98,1.0,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1,3,3,3,29.877,10.044,4.076,4.987,2.375478927
495.31,0,0.56,1.0,1.52,1.698896956,16.43251065,12.3501032,-2.711688312,13.56457774,4.676185607,1.698387949,149.1496436,30.26,25,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5011,1.0,34.3,0.111,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,3,3,16.0,6.0,2.304,2.537,1.974522293
476.739,0,0.909090909,1.454545455,1.954545455,2.039672262,14.89697675,10.7473668,-2.011688312,12.52418432,4.042018542,1.267913254,134.9198781,35.59,22,0,3,0,2,2,1,2,3,3,0,5,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,14.352,4.997,1.745,2.301,2.577962578
581.452,0,0.806451613,1.35483871,1.870967742,1.787705846,21.32769817,15.05771587,-2.771688312,18.95438858,6.611134654,2.385774093,190.9983871,24.16,31,0,3,0,2,2,2,2,4,4,0,5,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.115384615,1.4448,1.0,40.7,0.309,6,7,7,7,0.0,0.49,0.49,0.49,0.0,0.49,0.49,0.49,0.0,0.49,0.98,0.98,1.5,2.0,1.5,1.5,1.5,2.0,1.5,1.5,3,2,3,3,21.528,8.045,3.037,4.042,2.5
714.963,0,0.547619048,1.071428571,1.69047619,1.483561266,29.18106932,19.92483806,-3.321688312,26.31663097,8.621146478,3.677369459,255.5023165,11.8,42,0,2,0,2,2,4,2,6,2,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.210526316,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,29.405,10.25,4.637,5.402,2.326454034
615.424,0,0.685714286,1.514285714,2.428571429,1.670240437,23.21444951,17.11906416,-3.691688312,18.61291338,5.746533642,1.795428766,205.3610579,30.89,35,0,5,0,3,3,3,3,6,5,0,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.103448276,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,21.882,7.345,2.418,3.056,2.755555556
